product_a,product_b,times_bought_together
FUR-FU-3941,OFF-EN-4906,2
FUR-FU-3941,OFF-EN-4926,2
OFF-EN-4440,OFF-EN-4906,2
OFF-EN-4440,OFF-EN-4926,2
OFF-EN-4906,OFF-EN-4926,2
OFF-SU-2967,TEC-AC-4174,2
OFF-ST-5688,TEC-CO-4765,2
OFF-BI-6383,TEC-CO-5998,2
OFF-BI-6383,TEC-PH-5262,2
OFF-FA-6208,TEC-CO-5998,2
OFF-FA-6208,TEC-PH-5262,2
OFF-AR-3488,OFF-AR-6118,2
OFF-AR-3488,OFF-BI-6383,2
OFF-AR-3488,OFF-FA-6208,2
OFF-AR-3488,TEC-CO-5998,2
OFF-AR-3488,TEC-PH-5262,2
OFF-AP-3582,OFF-AR-3488,2
OFF-AP-3582,OFF-AR-6118,2
OFF-AP-3582,OFF-BI-6383,2
OFF-AP-3582,OFF-FA-6208,2
OFF-AP-3582,TEC-CO-5998,2
OFF-AP-3582,TEC-PH-5262,2
TEC-CO-5998,TEC-PH-5262,2
OFF-AR-6118,OFF-BI-6383,2
OFF-AR-6118,OFF-FA-6208,2
OFF-AR-6118,TEC-CO-5998,2
OFF-AR-6118,TEC-PH-5262,2
OFF-SU-4305,OFF-SU-4976,2
OFF-SU-2980,OFF-SU-4305,2
OFF-SU-2980,OFF-SU-4976,2
FUR-TA-3757,OFF-FA-3060,2
FUR-BO-4865,FUR-TA-3757,2
FUR-BO-4865,OFF-FA-3060,2
OFF-AP-4505,TEC-AC-5216,2
OFF-AP-4505,TEC-MA-5548,2
TEC-AC-5216,TEC-MA-5548,2
OFF-ST-4108,TEC-CO-3703,2
TEC-CO-3703,TEC-CO-4574,2
OFF-AP-4964,OFF-EN-3100,2
OFF-AP-4964,TEC-CO-3703,2
OFF-AP-4964,TEC-CO-4574,2
OFF-EN-3100,TEC-CO-3703,2
OFF-EN-3100,TEC-CO-4574,2
FUR-BO-3630,OFF-FA-6208,2
OFF-PA-4007,TEC-CO-4573,2
FUR-BO-5950,FUR-FU-3946,2
OFF-SU-6181,TEC-AC-5193,2
OFF-BI-3737,OFF-EN-4917,2
OFF-BI-3737,OFF-SU-6181,2
OFF-BI-3737,TEC-AC-5193,2
OFF-EN-4917,OFF-SU-6181,2
OFF-EN-4917,TEC-AC-5193,2
OFF-SU-4316,OFF-SU-4991,2
OFF-ST-6048,OFF-SU-4316,2
OFF-ST-6048,OFF-SU-4991,2
FUR-FU-6258,TEC-AC-4166,2
FUR-CH-5436,FUR-FU-6258,2
FUR-CH-5436,OFF-AR-3484,2
FUR-CH-5436,TEC-AC-4166,2
OFF-AR-3484,TEC-AC-4166,2
OFF-ST-4080,OFF-SU-4135,2
FUR-FU-4043,OFF-FA-5469,2
FUR-BO-3903,OFF-BI-4825,2
FUR-BO-3903,OFF-EN-3101,2
FUR-BO-3903,TEC-AC-5199,2
OFF-BI-4825,OFF-EN-3101,2
OFF-BI-4825,TEC-AC-5199,2
OFF-EN-3101,TEC-AC-5199,2
OFF-EN-5039,OFF-FA-6208,2
OFF-EN-5039,OFF-PA-6609,2
OFF-FA-6208,OFF-PA-6609,2
FUR-BO-3895,TEC-AC-4151,2
FUR-CH-5436,OFF-PA-3992,2
FUR-CH-5452,OFF-AR-5926,2
OFF-AR-6121,OFF-PA-4474,2
OFF-PA-4168,OFF-PA-5891,2
OFF-PA-4168,OFF-ST-6262,2
OFF-PA-5891,OFF-ST-6262,2
OFF-AP-4963,OFF-EN-4915,2
OFF-AP-4963,OFF-FA-2954,2
OFF-EN-4915,OFF-FA-2954,2
FUR-BO-3899,TEC-MA-5573,2
FUR-CH-5367,FUR-CH-5446,2
FUR-CH-5367,OFF-AR-3526,2
FUR-CH-5367,OFF-EN-4443,2
FUR-CH-5367,TEC-CO-3703,2
OFF-EN-4443,TEC-CO-3703,2
FUR-CH-5446,OFF-EN-4443,2
FUR-CH-5446,TEC-CO-3703,2
OFF-AR-3526,OFF-EN-4443,2
OFF-AR-3526,TEC-CO-3703,2
OFF-BI-4830,OFF-FA-6208,2
OFF-AP-4958,OFF-BI-6371,2
OFF-AP-4958,OFF-LA-4688,2
OFF-BI-6371,OFF-LA-4688,2
OFF-BI-6379,TEC-MA-5542,2
OFF-LA-3297,TEC-CO-3588,2
OFF-EN-5039,OFF-LA-3297,2
OFF-EN-5039,TEC-CO-3588,2
OFF-FA-3020,TEC-AC-4164,2
OFF-ST-4260,TEC-AC-5132,2
OFF-ST-4260,TEC-CO-4568,2
OFF-LA-4659,OFF-ST-4260,2
OFF-LA-4659,TEC-AC-5132,2
OFF-LA-4659,TEC-CO-4568,2
TEC-AC-5132,TEC-CO-4568,2
FUR-CH-4559,FUR-CH-5433,2
FUR-CH-4559,OFF-BI-3293,2
FUR-CH-5433,OFF-BI-3293,2
FUR-FU-3949,OFF-PA-4461,2
OFF-BI-6405,OFF-PA-6606,2
OFF-AR-5902,OFF-EN-3667,2
OFF-AR-3477,OFF-ST-6282,2
FUR-CH-4559,FUR-CH-5801,2
OFF-BI-2917,TEC-AC-3381,2
OFF-BI-2917,TEC-CO-4780,2
OFF-AP-4490,OFF-BI-2917,2
OFF-AP-4490,TEC-AC-3381,2
OFF-AP-4490,TEC-CO-4780,2
TEC-AC-3381,TEC-CO-4780,2
OFF-BI-3726,OFF-EN-3092,2
OFF-BI-3726,OFF-PA-4468,2
OFF-EN-3092,OFF-PA-4468,2
FUR-BO-5799,FUR-BO-5960,2
FUR-BO-5799,OFF-AP-3864,2
FUR-BO-5799,OFF-ST-6025,2
FUR-BO-5799,TEC-AC-3398,2
OFF-AP-3864,OFF-ST-6025,2
OFF-AP-3864,TEC-AC-3398,2
FUR-BO-5960,OFF-AP-3864,2
FUR-BO-5960,OFF-ST-6025,2
FUR-BO-5960,TEC-AC-3398,2
OFF-ST-6025,TEC-AC-3398,2
OFF-EN-4916,TEC-CO-6008,2
OFF-EN-4916,TEC-PH-5249,2
FUR-CH-4564,FUR-TA-3420,2
FUR-CH-4564,FUR-TA-4648,2
FUR-CH-4564,OFF-EN-4916,2
FUR-CH-4564,TEC-AC-5196,2
FUR-CH-4564,TEC-CO-6008,2
FUR-CH-4564,TEC-PH-5249,2
TEC-CO-6008,TEC-PH-5249,2
FUR-TA-3420,FUR-TA-4648,2
FUR-TA-3420,OFF-EN-4916,2
FUR-TA-3420,TEC-AC-5196,2
FUR-TA-3420,TEC-CO-6008,2
FUR-TA-3420,TEC-PH-5249,2
FUR-TA-4648,OFF-EN-4916,2
FUR-TA-4648,TEC-AC-5196,2
FUR-TA-4648,TEC-CO-6008,2
FUR-TA-4648,TEC-PH-5249,2
TEC-AC-5196,TEC-CO-6008,2
TEC-AC-5196,TEC-PH-5249,2
OFF-EN-3090,OFF-LA-4542,2
OFF-LA-4678,OFF-SU-4126,2
OFF-FA-5481,OFF-LA-4678,2
OFF-FA-5481,OFF-SU-4126,2
OFF-EN-5028,OFF-LA-4678,2
OFF-EN-5028,OFF-SU-4126,2
FUR-CH-4560,OFF-ST-6247,2
FUR-CH-5406,OFF-BI-3293,2
FUR-CH-5406,OFF-BI-4816,2
FUR-CH-5406,OFF-EN-3098,2
FUR-CH-5406,OFF-EN-5040,2
FUR-CH-5406,OFF-FA-6201,2
OFF-BI-4816,OFF-EN-3098,2
OFF-BI-4816,OFF-EN-5040,2
OFF-BI-4816,OFF-FA-6201,2
OFF-EN-5040,OFF-FA-6201,2
OFF-BI-3293,OFF-BI-4816,2
OFF-BI-3293,OFF-EN-3098,2
OFF-BI-3293,OFF-EN-5040,2
OFF-BI-3293,OFF-FA-6201,2
OFF-EN-3098,OFF-EN-5040,2
OFF-EN-3098,OFF-FA-6201,2
TEC-PH-5251,TEC-PH-5841,2
FUR-CH-5436,TEC-AC-4151,2
FUR-CH-5436,TEC-PH-3150,2
FUR-CH-5436,TEC-PH-5251,2
FUR-CH-5436,TEC-PH-5841,2
TEC-AC-4151,TEC-PH-3150,2
TEC-AC-4151,TEC-PH-5251,2
TEC-AC-4151,TEC-PH-5841,2
TEC-PH-3150,TEC-PH-5251,2
TEC-PH-3150,TEC-PH-5841,2
OFF-ST-6284,TEC-CO-3587,2
OFF-AP-4733,OFF-LA-5403,2
OFF-AP-4733,OFF-ST-6284,2
OFF-AP-4733,TEC-CO-3587,2
OFF-LA-5403,OFF-ST-4261,2
OFF-LA-5403,OFF-ST-6284,2
OFF-LA-5403,TEC-CO-3587,2
OFF-AP-4506,OFF-AP-4733,2
OFF-AP-4506,OFF-LA-5403,2
OFF-AP-4506,OFF-ST-6284,2
OFF-AP-4506,TEC-CO-3587,2
OFF-ST-4261,OFF-ST-6284,2
OFF-ST-4261,TEC-CO-3587,2
OFF-PA-4170,TEC-CO-4568,2
OFF-AR-6128,OFF-PA-4170,2
OFF-AR-6128,TEC-CO-4568,2
FUR-CH-4655,FUR-CH-5449,2
FUR-CH-4655,OFF-AR-6128,2
FUR-CH-4655,OFF-PA-4170,2
FUR-CH-4655,TEC-CO-4568,2
FUR-CH-5449,OFF-AR-6128,2
FUR-CH-5449,OFF-PA-4170,2
FUR-CH-5449,TEC-CO-4568,2
FUR-FU-5739,OFF-BI-3712,2
FUR-BO-3891,OFF-BI-6370,2
TEC-AC-5217,TEC-PH-5830,2
FUR-CH-4563,OFF-SU-3003,2
FUR-CH-4563,TEC-AC-5217,2
FUR-CH-4563,TEC-PH-5830,2
OFF-SU-3003,TEC-AC-5217,2
OFF-SU-3003,TEC-PH-5830,2
OFF-LA-4688,OFF-SU-6168,2
TEC-AC-3397,TEC-PH-5335,2
OFF-AR-5926,OFF-BI-4807,2
FUR-BO-3647,OFF-LA-5400,2
FUR-BO-3647,OFF-LA-6063,2
OFF-LA-5400,OFF-LA-6063,2
OFF-PA-4177,TEC-CO-6005,2
FUR-BO-3631,TEC-AC-5866,2
FUR-BO-3631,TEC-AC-5880,2
TEC-AC-5866,TEC-AC-5880,2
FUR-CH-5378,OFF-EN-3100,2
FUR-CH-5378,OFF-FA-6193,2
OFF-EN-3100,OFF-FA-6193,2
OFF-BI-4817,OFF-SU-4973,2
OFF-AR-6128,OFF-ST-4252,2
OFF-ST-6060,TEC-PH-3129,2
FUR-BO-5778,FUR-TA-3341,2
FUR-BO-5778,OFF-ST-6060,2
FUR-BO-5778,TEC-PH-3129,2
FUR-TA-3341,OFF-ST-6060,2
FUR-TA-3341,TEC-PH-3129,2
OFF-LA-6063,TEC-PH-3798,2
OFF-LA-4694,TEC-CO-3678,2
OFF-EN-4926,OFF-LA-4694,2
OFF-EN-4926,TEC-CO-3678,2
FUR-FU-4066,OFF-FA-5472,2
OFF-BI-2897,OFF-ST-6065,2
FUR-CH-4633,OFF-BI-4805,2
OFF-ST-5692,OFF-SU-4124,2
OFF-FA-6205,TEC-PH-5841,2
OFF-FA-6198,OFF-SU-4974,2
FUR-CH-5409,OFF-EN-4447,2
OFF-BI-3187,OFF-BI-6402,2
FUR-CH-5438,OFF-ST-4081,2
OFF-FA-3044,TEC-CO-3597,2
OFF-AR-3494,OFF-LA-4550,2
OFF-BI-3249,OFF-PA-3987,2
FUR-CH-5805,TEC-AC-5201,2
OFF-AR-3460,OFF-ST-4081,2
FUR-CH-5756,OFF-BI-4813,2
OFF-BI-4813,OFF-ST-5693,2
FUR-CH-4681,OFF-SU-4121,2
OFF-ST-4079,TEC-AC-4158,2
OFF-BI-4826,TEC-PH-5249,2
OFF-BI-6400,OFF-FA-6190,2
OFF-LA-6043,TEC-PH-5263,2
FUR-FU-5728,OFF-PA-6620,2
OFF-EN-4443,TEC-PH-3140,2
OFF-AR-6126,OFF-PA-3995,2
OFF-AR-5920,OFF-BI-4808,2
OFF-FA-6205,TEC-PH-3148,2
TEC-AC-5200,TEC-CO-3599,2
FUR-CH-5379,OFF-AP-3874,2
FUR-CH-4523,OFF-LA-5402,2
OFF-AR-3495,OFF-PA-4462,2
FUR-BO-3628,FUR-FU-6253,2
FUR-CH-5805,FUR-FU-6253,2
FUR-CH-5395,TEC-AC-4179,2
OFF-LA-5382,OFF-LA-5383,2
OFF-BI-2900,TEC-PH-5269,2
OFF-LA-3323,TEC-CO-3598,2
OFF-BI-3714,OFF-SU-6173,2
FUR-CH-5378,OFF-BI-4813,2
OFF-AR-3448,TEC-PH-5356,2
OFF-FA-6189,OFF-PA-3998,2
OFF-FA-6189,OFF-SU-6178,2
FUR-BO-4855,TEC-PH-3806,2
OFF-ST-4096,OFF-ST-6275,2
FUR-BO-4862,FUR-CH-5437,2
OFF-FA-3062,OFF-ST-4062,2
OFF-BI-3289,OFF-BI-4805,2
OFF-SU-4308,TEC-CO-5991,2
FUR-CH-5409,FUR-FU-6236,2
OFF-AR-3495,TEC-PH-5351,2
OFF-EN-4447,OFF-PA-4470,2
OFF-BI-3724,OFF-BI-3735,2
OFF-FA-6200,OFF-ST-4253,2
OFF-BI-4825,OFF-EN-4444,2
OFF-BI-2913,OFF-BI-4825,2
OFF-ST-6066,TEC-PH-5355,2
FUR-CH-5800,TEC-CO-5995,2
OFF-LA-6043,OFF-ST-6250,2
OFF-BI-3189,OFF-BI-6372,2
OFF-AP-4496,TEC-CO-4581,2
OFF-BI-3737,OFF-FA-2943,2
OFF-FA-3022,OFF-SU-4974,2
OFF-BI-4830,TEC-CO-3601,2
OFF-BI-4829,OFF-FA-6194,2
OFF-BI-2918,OFF-SU-4984,2
FUR-BO-3886,OFF-BI-3252,2
FUR-CH-4702,OFF-BI-3716,2
OFF-EN-3658,OFF-ST-5700,2
OFF-LA-5398,OFF-ST-4253,2
OFF-BI-6375,OFF-SU-6175,2
OFF-PA-4480,OFF-ST-4250,2
FUR-CH-4547,OFF-BI-2896,2
OFF-BI-3733,OFF-SU-4986,2
FUR-CH-5411,OFF-BI-3293,2
FUR-BO-5949,FUR-CH-5411,2
OFF-BI-3293,OFF-BI-3712,2
FUR-BO-4858,OFF-BI-3189,2
OFF-BI-3189,TEC-PH-3139,2
OFF-PA-6622,OFF-SU-4313,2
OFF-AR-5931,OFF-SU-6172,2
OFF-LA-3300,TEC-AC-5131,2
OFF-BI-3737,OFF-BI-6400,2
FUR-CH-5751,OFF-BI-2897,2
OFF-BI-3291,TEC-CO-4592,2
OFF-ST-6033,TEC-CO-4592,2
OFF-AR-3447,OFF-ST-4056,2
OFF-EN-3665,TEC-PH-5246,2
OFF-BI-4807,OFF-ST-6026,2
FUR-CH-5379,OFF-SU-2966,2
OFF-AP-4744,OFF-SU-4127,2
FUR-FU-5731,OFF-PA-5877,2
OFF-AR-3456,OFF-SU-4321,2
FUR-FU-5723,OFF-SU-4996,2
OFF-BI-3718,TEC-AC-4164,2
OFF-EN-4440,OFF-LA-4639,2
FUR-CH-4627,FUR-FU-6269,2
FUR-CH-4697,OFF-FA-6202,2
FUR-FU-3946,OFF-FA-6184,2
FUR-BO-4850,TEC-PH-5253,2
FUR-FU-3029,OFF-SU-6168,2
OFF-LA-4529,OFF-SU-6168,2
OFF-BI-3293,TEC-CO-3703,2
OFF-LA-4679,TEC-CO-6010,2
OFF-AR-6122,OFF-ST-4095,2
FUR-CH-5366,OFF-AR-6127,2
OFF-BI-2883,OFF-LA-6051,2
OFF-AR-5933,TEC-PH-3148,2
FUR-BO-3907,OFF-BI-3187,2
OFF-AR-6116,OFF-ST-5689,2
OFF-FA-6204,OFF-PA-6611,1
OFF-PA-6600,OFF-ST-6249,1
OFF-EN-3106,TEC-AC-5205,1
FUR-BO-5771,FUR-CH-4628,1
FUR-CH-4563,OFF-BI-3715,1
FUR-CH-4563,OFF-ST-4106,1
FUR-CH-4563,OFF-ST-4295,1
OFF-BI-3715,OFF-ST-4106,1
OFF-BI-3715,OFF-ST-4295,1
OFF-ST-4106,OFF-ST-4295,1
OFF-EN-3658,OFF-FA-6193,1
OFF-BI-2901,OFF-EN-3658,1
OFF-BI-2901,OFF-FA-6193,1
OFF-AP-4723,OFF-BI-2901,1
OFF-AP-4723,OFF-EN-3658,1
OFF-AP-4723,OFF-FA-6193,1
OFF-AP-3565,OFF-SU-2987,1
OFF-AP-3565,TEC-MA-6140,1
OFF-SU-2987,TEC-MA-6140,1
OFF-BI-6403,OFF-ST-4284,1
OFF-BI-6397,OFF-BI-6403,1
OFF-BI-6397,OFF-ST-4284,1
OFF-BI-4823,OFF-ST-6060,1
OFF-BI-4823,OFF-ST-6252,1
OFF-ST-6060,OFF-ST-6252,1
OFF-BI-2891,OFF-PA-6600,1
FUR-CH-4699,FUR-FU-3033,1
OFF-FA-2958,TEC-PH-5272,1
FUR-BO-5941,OFF-FA-2958,1
FUR-BO-5941,TEC-PH-5272,1
FUR-CH-4523,FUR-TA-3343,1
FUR-CH-4523,TEC-AC-5888,1
FUR-TA-3343,TEC-AC-5888,1
OFF-EN-5030,OFF-FA-6190,1
OFF-AP-3869,TEC-AC-4185,1
OFF-BI-6400,OFF-EN-4918,1
OFF-BI-6400,OFF-FA-5482,1
OFF-BI-6400,OFF-ST-6033,1
OFF-BI-6400,TEC-CO-3681,1
OFF-ST-6033,TEC-CO-3681,1
FUR-BO-3646,OFF-BI-6400,1
FUR-BO-3646,OFF-EN-4918,1
FUR-BO-3646,OFF-FA-5482,1
FUR-BO-3646,OFF-ST-6033,1
FUR-BO-3646,TEC-CO-3681,1
OFF-EN-4918,OFF-FA-5482,1
OFF-EN-4918,OFF-ST-6033,1
OFF-EN-4918,TEC-CO-3681,1
OFF-FA-5482,OFF-ST-6033,1
OFF-FA-5482,TEC-CO-3681,1
FUR-TA-3354,OFF-FA-3045,1
FUR-TA-3354,OFF-FA-5485,1
FUR-TA-3354,OFF-ST-6249,1
OFF-FA-5485,OFF-ST-6249,1
OFF-FA-3045,OFF-FA-5485,1
OFF-FA-3045,OFF-ST-6249,1
OFF-EN-4444,OFF-PA-6618,1
OFF-EN-4444,TEC-AC-5223,1
OFF-PA-6618,TEC-AC-5223,1
OFF-BI-3738,OFF-EN-4444,1
OFF-BI-3738,OFF-PA-6618,1
OFF-BI-3738,TEC-AC-5223,1
FUR-CH-5439,TEC-PH-5341,1
OFF-SU-4131,TEC-CO-3709,1
OFF-SU-4131,TEC-CO-4775,1
TEC-CO-3709,TEC-CO-4775,1
OFF-SU-4116,TEC-PH-5337,1
FUR-BO-5763,FUR-CH-4682,1
FUR-BO-5763,FUR-FU-6278,1
FUR-BO-5763,OFF-SU-4116,1
FUR-BO-5763,TEC-PH-5337,1
FUR-CH-4682,FUR-FU-6278,1
FUR-CH-4682,OFF-SU-4116,1
FUR-CH-4682,TEC-PH-5337,1
FUR-FU-6278,OFF-SU-4116,1
FUR-FU-6278,TEC-PH-5337,1
OFF-SU-4319,TEC-AC-3379,1
FUR-BO-3892,FUR-BO-5799,1
FUR-BO-3892,OFF-ST-6281,1
FUR-BO-5799,OFF-ST-6281,1
OFF-AR-3450,OFF-AR-5904,1
OFF-AR-3450,OFF-FA-6186,1
OFF-AR-5904,OFF-FA-6186,1
OFF-ST-6066,TEC-CO-4780,1
OFF-ST-5687,OFF-ST-6066,1
OFF-ST-5687,TEC-CO-4780,1
OFF-FA-2959,OFF-ST-5687,1
OFF-FA-2959,OFF-ST-6066,1
OFF-FA-2959,TEC-CO-4780,1
FUR-BO-3624,OFF-BI-6399,1
FUR-BO-3624,OFF-FA-2959,1
FUR-BO-3624,OFF-ST-5687,1
FUR-BO-3624,OFF-ST-6066,1
FUR-BO-3624,TEC-CO-4780,1
OFF-BI-6399,OFF-FA-2959,1
OFF-BI-6399,OFF-ST-5687,1
OFF-BI-6399,OFF-ST-6066,1
OFF-BI-6399,TEC-CO-4780,1
FUR-CH-5796,OFF-AR-3498,1
FUR-CH-5796,OFF-SU-4327,1
OFF-AR-3498,OFF-SU-4327,1
OFF-FA-2957,OFF-ST-4259,1
OFF-BI-4818,TEC-MA-5007,1
OFF-AP-4491,TEC-PH-5837,1
FUR-TA-3348,OFF-BI-6399,1
OFF-LA-3298,TEC-PH-3149,1
OFF-EN-4440,TEC-AC-5861,1
OFF-AR-5923,OFF-FA-2959,1
FUR-CH-5395,FUR-TA-3762,1
FUR-CH-5395,OFF-AR-5923,1
FUR-CH-5395,OFF-FA-2959,1
FUR-TA-3762,OFF-AR-5923,1
FUR-TA-3762,OFF-FA-2959,1
FUR-FU-3931,OFF-ST-4253,1
OFF-EN-4903,OFF-EN-5040,1
FUR-CH-5440,OFF-PA-4480,1
FUR-TA-3336,OFF-BI-2918,1
OFF-AR-3489,TEC-PH-3806,1
FUR-FU-4086,OFF-ST-5701,1
OFF-BI-3290,TEC-AC-4179,1
OFF-BI-3720,OFF-ST-6229,1
FUR-CH-5756,OFF-BI-2896,1
FUR-CH-5756,OFF-SU-4315,1
OFF-BI-2896,OFF-SU-4315,1
FUR-BO-3617,TEC-CO-5994,1
OFF-BI-6377,OFF-EN-3093,1
TEC-CO-3600,TEC-CO-4589,1
FUR-TA-3765,OFF-SU-3001,1
OFF-LA-3263,OFF-ST-4106,1
FUR-FU-4066,OFF-LA-3263,1
FUR-FU-4066,OFF-ST-4106,1
FUR-BO-3903,FUR-TA-3755,1
FUR-BO-3903,TEC-PH-3146,1
FUR-TA-3755,TEC-PH-3146,1
OFF-PA-4145,TEC-PH-5360,1
OFF-EN-5025,OFF-PA-6618,1
OFF-EN-5025,OFF-ST-4259,1
OFF-EN-4921,OFF-EN-5025,1
OFF-EN-4921,OFF-PA-6618,1
OFF-EN-4921,OFF-ST-4259,1
OFF-PA-6618,OFF-ST-4259,1
OFF-BI-2900,OFF-EN-4921,1
OFF-BI-2900,OFF-EN-5025,1
OFF-BI-2900,OFF-PA-6618,1
OFF-BI-2900,OFF-ST-4259,1
FUR-CH-5442,OFF-AR-3451,1
FUR-CH-5442,OFF-BI-2900,1
FUR-CH-5442,OFF-EN-4921,1
FUR-CH-5442,OFF-EN-5025,1
FUR-CH-5442,OFF-PA-6618,1
FUR-CH-5442,OFF-ST-4259,1
OFF-AR-3451,OFF-BI-2900,1
OFF-AR-3451,OFF-EN-4921,1
OFF-AR-3451,OFF-EN-5025,1
OFF-AR-3451,OFF-PA-6618,1
OFF-AR-3451,OFF-ST-4259,1
FUR-FU-3032,OFF-BI-3734,1
OFF-AR-3449,OFF-BI-6370,1
OFF-FA-6189,OFF-LA-4688,1
OFF-EN-3104,OFF-FA-6189,1
OFF-EN-3104,OFF-LA-4688,1
FUR-CH-5446,FUR-CH-5753,1
FUR-CH-5452,TEC-CO-4568,1
FUR-FU-6238,OFF-AR-5920,1
FUR-BO-3890,OFF-ST-4094,1
OFF-EN-4442,TEC-AC-3385,1
OFF-EN-4442,TEC-CO-3609,1
OFF-EN-4442,TEC-PH-5339,1
TEC-CO-3609,TEC-PH-5339,1
TEC-AC-3385,TEC-CO-3609,1
TEC-AC-3385,TEC-PH-5339,1
FUR-FU-5730,OFF-ST-6033,1
OFF-EN-3655,OFF-EN-4918,1
OFF-EN-3655,TEC-CO-4593,1
OFF-BI-6384,OFF-EN-3655,1
OFF-BI-6384,OFF-EN-4918,1
OFF-BI-6384,TEC-CO-4593,1
OFF-EN-4918,TEC-CO-4593,1
OFF-BI-3258,OFF-EN-3101,1
OFF-BI-3258,OFF-LA-4688,1
OFF-EN-3101,OFF-LA-4688,1
FUR-CH-4557,OFF-ST-5696,1
FUR-CH-4557,TEC-CO-3596,1
OFF-ST-5696,TEC-CO-3596,1
FUR-FU-3023,OFF-ST-5687,1
FUR-FU-3023,TEC-AC-4178,1
OFF-ST-5687,TEC-AC-4178,1
OFF-BI-2897,TEC-AC-5887,1
OFF-ST-6065,TEC-AC-5887,1
FUR-BO-5770,FUR-CH-5456,1
FUR-BO-5770,FUR-FU-3951,1
FUR-BO-5770,OFF-AP-3870,1
FUR-BO-5770,OFF-FA-3044,1
FUR-BO-5770,TEC-AC-5206,1
FUR-BO-5770,TEC-CO-3708,1
FUR-CH-5456,FUR-FU-3951,1
FUR-CH-5456,OFF-AP-3870,1
FUR-CH-5456,OFF-FA-3044,1
FUR-CH-5456,TEC-AC-5206,1
FUR-CH-5456,TEC-CO-3708,1
TEC-AC-5206,TEC-CO-3708,1
FUR-FU-3951,OFF-AP-3870,1
FUR-FU-3951,OFF-FA-3044,1
FUR-FU-3951,TEC-AC-5206,1
FUR-FU-3951,TEC-CO-3708,1
OFF-FA-3044,TEC-AC-5206,1
OFF-FA-3044,TEC-CO-3708,1
OFF-AP-3870,OFF-FA-3044,1
OFF-AP-3870,TEC-AC-5206,1
OFF-AP-3870,TEC-CO-3708,1
FUR-CH-4547,OFF-ST-5708,1
OFF-BI-3721,OFF-ST-4293,1
FUR-BO-4845,OFF-SU-4313,1
FUR-FU-6257,OFF-AR-5918,1
FUR-FU-6257,OFF-BI-2897,1
FUR-FU-6257,TEC-AC-3405,1
FUR-FU-6257,TEC-AC-5196,1
OFF-BI-2897,TEC-AC-3405,1
OFF-BI-2897,TEC-AC-5196,1
OFF-AR-5918,OFF-BI-2897,1
OFF-AR-5918,TEC-AC-3405,1
OFF-AR-5918,TEC-AC-5196,1
TEC-AC-3405,TEC-AC-5196,1
FUR-BO-4858,FUR-FU-6257,1
FUR-BO-4858,OFF-AR-5918,1
FUR-BO-4858,OFF-BI-2897,1
FUR-BO-4858,TEC-AC-3405,1
FUR-BO-4858,TEC-AC-5196,1
FUR-BO-3891,TEC-AC-5889,1
FUR-FU-5741,TEC-MA-5004,1
FUR-FU-5741,TEC-PH-5843,1
TEC-MA-5004,TEC-PH-5843,1
OFF-EN-3668,TEC-AC-5205,1
TEC-AC-3389,TEC-AC-5896,1
OFF-SU-6173,TEC-CO-3684,1
OFF-AR-3539,OFF-BI-3292,1
OFF-AR-3539,OFF-EN-4451,1
OFF-AR-3539,OFF-LA-4551,1
OFF-AR-3539,OFF-ST-4096,1
OFF-AR-3539,TEC-CO-5992,1
FUR-FU-5730,OFF-AP-4955,1
FUR-FU-5730,OFF-AR-3539,1
FUR-FU-5730,OFF-BI-3292,1
FUR-FU-5730,OFF-EN-4451,1
FUR-FU-5730,OFF-LA-4551,1
FUR-FU-5730,OFF-ST-4096,1
FUR-FU-5730,TEC-CO-5992,1
FUR-BO-5951,FUR-FU-5730,1
FUR-BO-5951,OFF-AP-4955,1
FUR-BO-5951,OFF-AR-3539,1
FUR-BO-5951,OFF-BI-3292,1
FUR-BO-5951,OFF-EN-4451,1
FUR-BO-5951,OFF-LA-4551,1
FUR-BO-5951,OFF-ST-4096,1
FUR-BO-5951,TEC-CO-5992,1
OFF-ST-4096,TEC-CO-5992,1
OFF-AP-4955,OFF-AR-3539,1
OFF-AP-4955,OFF-BI-3292,1
OFF-AP-4955,OFF-EN-4451,1
OFF-AP-4955,OFF-LA-4551,1
OFF-AP-4955,OFF-ST-4096,1
OFF-AP-4955,TEC-CO-5992,1
OFF-BI-3292,OFF-EN-4451,1
OFF-BI-3292,OFF-LA-4551,1
OFF-BI-3292,OFF-ST-4096,1
OFF-BI-3292,TEC-CO-5992,1
OFF-EN-4451,OFF-LA-4551,1
OFF-EN-4451,OFF-ST-4096,1
OFF-EN-4451,TEC-CO-5992,1
OFF-LA-4551,OFF-ST-4096,1
OFF-LA-4551,TEC-CO-5992,1
OFF-ST-4267,TEC-CO-4765,1
OFF-EN-4906,OFF-ST-5712,1
OFF-EN-4906,TEC-AC-5204,1
OFF-EN-4906,TEC-PH-5249,1
OFF-ST-5712,TEC-AC-5204,1
OFF-ST-5712,TEC-PH-5249,1
OFF-AR-6115,OFF-EN-4906,1
OFF-AR-6115,OFF-ST-5712,1
OFF-AR-6115,TEC-AC-5204,1
OFF-AR-6115,TEC-PH-5249,1
TEC-AC-5204,TEC-PH-5249,1
FUR-FU-5740,OFF-AR-6115,1
FUR-FU-5740,OFF-EN-4906,1
FUR-FU-5740,OFF-ST-5712,1
FUR-FU-5740,TEC-AC-5204,1
